id,question,original_question,expected_answer,tipo_inferencia,source_block_index,paragraph_index,source_title,source_url,context_text,context_words,entities,relations,reasoning_path,num_hops,difficulty,requires_ontology,retrieval_scope,dataset_version
17,Como as evidências diferenciam as funções geológicas de pré-sal e rocha selante?,Como a matéria orgânica nas regiões profundas dos lagos se diferencia das conchas calcárias das partes rasas?,"A primeira está ligada à geração dos hidrocarbonetos, enquanto as conchas calcárias das partes rasas estão ligadas à formação dos reservatórios.",diferenciacao_funcional,2,1,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",17,pré-sal | rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | óleo | gás | matéria orgânica,"[{""head"": ""pré-sal"", ""relation"": ""is_related_to"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""supports"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""indicates"", ""tail"": ""rochas geradoras""}, {""head"": ""rochas geradoras"", ""relation"": ""indicates"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""indicates"", ""tail"": ""relação geológica""}]",pré-sal -> rocha selante -> trapa -> reservatório -> rochas geradoras -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
17,Como as evidências diferenciam as funções geológicas de pré-sal e rocha selante?,Como a matéria orgânica nas regiões profundas dos lagos se diferencia das conchas calcárias das partes rasas?,"A primeira está ligada à geração dos hidrocarbonetos, enquanto as conchas calcárias das partes rasas estão ligadas à formação dos reservatórios.",diferenciacao_funcional,2,2,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",22,pré-sal | rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | óleo | gás | matéria orgânica,"[{""head"": ""pré-sal"", ""relation"": ""is_related_to"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""supports"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""indicates"", ""tail"": ""rochas geradoras""}, {""head"": ""rochas geradoras"", ""relation"": ""indicates"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""indicates"", ""tail"": ""relação geológica""}]",pré-sal -> rocha selante -> trapa -> reservatório -> rochas geradoras -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
18,Que papel geológico deve ser atribuído a Bacia de Santos quando as evidências são relacionadas?,Que entidade deve receber a função de reservatório nos carbonatos lacustres do pré-sal?,"As rochas carbonáticas lacustres, incluindo conchas calcárias, estromatólitos e formações como Itapema e Barra Velha, devem ser modeladas como reservatórios.",ontologica_entidade_funcao,1,1,Pré-sal: mergulhe nessa jornada ultraprofunda | Petrobras,https://petrobras.com.br/pre-sal,Tanto as conchas calcárias quanto as rochas calcárias compõem os principais reservatórios do pré-sal.,14,Bacia de Santos | pré-sal | Formação Barra Velha | Formação Itapema | reservatório | carbonatos | carbonáticas | estromatólitos | bivalves,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_type_of"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""has_function"", ""tail"": ""Formação Barra Velha""}, {""head"": ""Formação Barra Velha"", ""relation"": ""supports_role"", ""tail"": ""Formação Itapema""}, {""head"": ""Formação Itapema"", ""relation"": ""supports_role"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_role"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_role"", ""tail"": ""relação geológica""}]",Bacia de Santos -> pré-sal -> Formação Barra Velha -> Formação Itapema -> reservatório -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
18,Que papel geológico deve ser atribuído a Bacia de Santos quando as evidências são relacionadas?,Que entidade deve receber a função de reservatório nos carbonatos lacustres do pré-sal?,"As rochas carbonáticas lacustres, incluindo conchas calcárias, estromatólitos e formações como Itapema e Barra Velha, devem ser modeladas como reservatórios.",ontologica_entidade_funcao,2,1,Campo de Búzios: a jornada desde a caracterização dos reservatórios ao início do desenvolvimento da produção | Universidade Petrobras,https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/23,"Os reservatórios são rochas carbonáticas de origem lacustre (idade aptiana), depositadas durante o rifteamento oblíquo de abertura da Bacia de Santos e compreende às formações Itapema (Sequência K38) e Barra Velha (Sequências K44 e K46/K48).",35,Bacia de Santos | pré-sal | Formação Barra Velha | Formação Itapema | reservatório | carbonatos | carbonáticas | estromatólitos | bivalves,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_type_of"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""has_function"", ""tail"": ""Formação Barra Velha""}, {""head"": ""Formação Barra Velha"", ""relation"": ""supports_role"", ""tail"": ""Formação Itapema""}, {""head"": ""Formação Itapema"", ""relation"": ""supports_role"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_role"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_role"", ""tail"": ""relação geológica""}]",Bacia de Santos -> pré-sal -> Formação Barra Velha -> Formação Itapema -> reservatório -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
18,Que papel geológico deve ser atribuído a Bacia de Santos quando as evidências são relacionadas?,Que entidade deve receber a função de reservatório nos carbonatos lacustres do pré-sal?,"As rochas carbonáticas lacustres, incluindo conchas calcárias, estromatólitos e formações como Itapema e Barra Velha, devem ser modeladas como reservatórios.",ontologica_entidade_funcao,2,2,Campo de Búzios: a jornada desde a caracterização dos reservatórios ao início do desenvolvimento da produção | Universidade Petrobras,https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/23,"Nos altos estruturais, a Formação Itapema é composta majoritariamente por rudstones e grainstones de bivalves e a Formação Barra Velha, por estromatólitos, grainstones intraclásticos e esferulititos.",26,Bacia de Santos | pré-sal | Formação Barra Velha | Formação Itapema | reservatório | carbonatos | carbonáticas | estromatólitos | bivalves,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_type_of"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""has_function"", ""tail"": ""Formação Barra Velha""}, {""head"": ""Formação Barra Velha"", ""relation"": ""supports_role"", ""tail"": ""Formação Itapema""}, {""head"": ""Formação Itapema"", ""relation"": ""supports_role"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_role"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_role"", ""tail"": ""relação geológica""}]",Bacia de Santos -> pré-sal -> Formação Barra Velha -> Formação Itapema -> reservatório -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
19,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,"A seção pré-sal reúne reservatórios carbonáticos lacustres e cobertura evaporítica, formando uma arquitetura favorável à acumulação e retenção de hidrocarbonetos.",interpretativa,1,1,Estratigrafia e modelos deposicionais carbonáticos do Pré-sal da Bacia de Santos | Universidade Petrobras,https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/16,Campos gigantes e supergigantes de alta produtividade na seção Pré-sal da Bacia de Santos são constituídos predominantemente por fácies carbonáticas lacustres e selados por espessa camada de evaporitos.,28,Bacia de Santos | pré-sal | evaporitos | rocha selante | trapa | reservatório | reservatórios carbonáticos | rochas geradoras | hidrocarbonetos,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_related_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""supports"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""indicates"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""indicates"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""indicates"", ""tail"": ""selo geológico""}]",Bacia de Santos -> pré-sal -> evaporitos -> rocha selante -> trapa -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
19,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,"A seção pré-sal reúne reservatórios carbonáticos lacustres e cobertura evaporítica, formando uma arquitetura favorável à acumulação e retenção de hidrocarbonetos.",interpretativa,2,1,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás.,22,Bacia de Santos | pré-sal | evaporitos | rocha selante | trapa | reservatório | reservatórios carbonáticos | rochas geradoras | hidrocarbonetos,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_related_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""supports"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""indicates"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""indicates"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""indicates"", ""tail"": ""selo geológico""}]",Bacia de Santos -> pré-sal -> evaporitos -> rocha selante -> trapa -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
19,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,"A seção pré-sal reúne reservatórios carbonáticos lacustres e cobertura evaporítica, formando uma arquitetura favorável à acumulação e retenção de hidrocarbonetos.",interpretativa,2,2,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",17,Bacia de Santos | pré-sal | evaporitos | rocha selante | trapa | reservatório | reservatórios carbonáticos | rochas geradoras | hidrocarbonetos,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_related_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""supports"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""indicates"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""indicates"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""indicates"", ""tail"": ""selo geológico""}]",Bacia de Santos -> pré-sal -> evaporitos -> rocha selante -> trapa -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
19,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,Qual conclusão pode ser obtida ao combinar a presença de evaporitos com fácies carbonáticas lacustres na seção pré-sal?,"A seção pré-sal reúne reservatórios carbonáticos lacustres e cobertura evaporítica, formando uma arquitetura favorável à acumulação e retenção de hidrocarbonetos.",interpretativa,2,3,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",22,Bacia de Santos | pré-sal | evaporitos | rocha selante | trapa | reservatório | reservatórios carbonáticos | rochas geradoras | hidrocarbonetos,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_related_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""supports"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""indicates"", ""tail"": ""rocha selante""}, {""head"": ""rocha selante"", ""relation"": ""indicates"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""indicates"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""indicates"", ""tail"": ""selo geológico""}]",Bacia de Santos -> pré-sal -> evaporitos -> rocha selante -> trapa -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
20,Como as evidências conectam pré-sal à retenção ou migração de hidrocarbonetos?,Que componente explica por que o óleo do pré-sal não migrou livremente para unidades superiores?,"A espessa camada de sal/evaporitos agiu como barreira sobre as rochas inferiores, interrompendo a migração ascendente do petróleo.",processual_migracao,1,1,Petróleo do Pré-Sal | SGB,https://www.sgb.gov.br/petroleo-do-pre-sal,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando.",23,pré-sal | camada de sal | evaporitos | halita | anidrita | barreira | rocha geradora | petróleo | óleo,"[{""head"": ""pré-sal"", ""relation"": ""is_related_to"", ""tail"": ""camada de sal""}, {""head"": ""camada de sal"", ""relation"": ""controls"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""affects"", ""tail"": ""halita""}, {""head"": ""halita"", ""relation"": ""affects"", ""tail"": ""anidrita""}, {""head"": ""anidrita"", ""relation"": ""affects"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""affects"", ""tail"": ""selo geológico""}]",pré-sal -> camada de sal -> evaporitos -> halita -> anidrita -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
20,Como as evidências conectam pré-sal à retenção ou migração de hidrocarbonetos?,Que componente explica por que o óleo do pré-sal não migrou livremente para unidades superiores?,"A espessa camada de sal/evaporitos agiu como barreira sobre as rochas inferiores, interrompendo a migração ascendente do petróleo.",processual_migracao,1,2,Petróleo do Pré-Sal | SGB,https://www.sgb.gov.br/petroleo-do-pre-sal,"Essa espessa camada de sal, formada principalmente de halita (cloreto de sódio, ou seja, o sal que usamos na comida) e anidrita (sulfato de cálcio) é uma barreira que se formou diretamente sobre a rocha geradora, impedindo que, neste caso, o petróleo migrasse.",43,pré-sal | camada de sal | evaporitos | halita | anidrita | barreira | rocha geradora | petróleo | óleo,"[{""head"": ""pré-sal"", ""relation"": ""is_related_to"", ""tail"": ""camada de sal""}, {""head"": ""camada de sal"", ""relation"": ""controls"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""affects"", ""tail"": ""halita""}, {""head"": ""halita"", ""relation"": ""affects"", ""tail"": ""anidrita""}, {""head"": ""anidrita"", ""relation"": ""affects"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""affects"", ""tail"": ""selo geológico""}]",pré-sal -> camada de sal -> evaporitos -> halita -> anidrita -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
20,Como as evidências conectam pré-sal à retenção ou migração de hidrocarbonetos?,Que componente explica por que o óleo do pré-sal não migrou livremente para unidades superiores?,"A espessa camada de sal/evaporitos agiu como barreira sobre as rochas inferiores, interrompendo a migração ascendente do petróleo.",processual_migracao,2,1,Pré-sal: mergulhe nessa jornada ultraprofunda | Petrobras,https://petrobras.com.br/pre-sal,"Por causa do clima árido daquele tempo, a evaporação intensa da água marinha provocou a acumulação de sais, o que criou a camada do pré-sal, uma espécie de proteção que impedia que o petróleo 'escapasse' e chegasse à superfície.",39,pré-sal | camada de sal | evaporitos | halita | anidrita | barreira | rocha geradora | petróleo | óleo,"[{""head"": ""pré-sal"", ""relation"": ""is_related_to"", ""tail"": ""camada de sal""}, {""head"": ""camada de sal"", ""relation"": ""controls"", ""tail"": ""evaporitos""}, {""head"": ""evaporitos"", ""relation"": ""affects"", ""tail"": ""halita""}, {""head"": ""halita"", ""relation"": ""affects"", ""tail"": ""anidrita""}, {""head"": ""anidrita"", ""relation"": ""affects"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""affects"", ""tail"": ""selo geológico""}]",pré-sal -> camada de sal -> evaporitos -> halita -> anidrita -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
21,Que interpretação estrutural surge ao relacionar rocha selante com trapa?,Qual interpretação liga fácies ricas em matéria orgânica nos baixos adjacentes às coquinas sobre blocos altos?,Ela indica compartimentação deposicional: matéria orgânica em baixos adjacentes associada à geração e coquinas em altos falhados associadas ao armazenamento carbonático.,estrutural_deposicional,1,1,Estratigrafia e modelos deposicionais carbonáticos do Pré-sal da Bacia de Santos | Universidade Petrobras,https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/16,"Depósitos bioclásticos de moluscos bivalves do Barremiano/Aptiano, denominados coquinas do andar local Jiquiá, ocorrem sobre blocos altos falhados, formados durante a tectônica rifte, em morfologias herdadas do embasamento, intercalados com fácies ricas em matéria orgânica em camadas conformantes contínuas nos baixos adjacentes, em ambiente de água doce a salobra.",49,rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | coquinas | bivalves | matéria orgânica | tectônica rifte,"[{""head"": ""rocha selante"", ""relation"": ""controls"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""influences_deposition"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_interpretation"", ""tail"": ""rochas geradoras""}, {""head"": ""rochas geradoras"", ""relation"": ""supports_interpretation"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports_interpretation"", ""tail"": ""estrutura geológica""}, {""head"": ""estrutura geológica"", ""relation"": ""supports_interpretation"", ""tail"": ""controle estrutural""}]",rocha selante -> trapa -> reservatório -> rochas geradoras -> hidrocarbonetos -> estrutura geológica -> controle estrutural,4,hard,True,multi_document,graphrag
21,Que interpretação estrutural surge ao relacionar rocha selante com trapa?,Qual interpretação liga fácies ricas em matéria orgânica nos baixos adjacentes às coquinas sobre blocos altos?,Ela indica compartimentação deposicional: matéria orgânica em baixos adjacentes associada à geração e coquinas em altos falhados associadas ao armazenamento carbonático.,estrutural_deposicional,2,1,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",17,rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | coquinas | bivalves | matéria orgânica | tectônica rifte,"[{""head"": ""rocha selante"", ""relation"": ""controls"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""influences_deposition"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_interpretation"", ""tail"": ""rochas geradoras""}, {""head"": ""rochas geradoras"", ""relation"": ""supports_interpretation"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports_interpretation"", ""tail"": ""estrutura geológica""}, {""head"": ""estrutura geológica"", ""relation"": ""supports_interpretation"", ""tail"": ""controle estrutural""}]",rocha selante -> trapa -> reservatório -> rochas geradoras -> hidrocarbonetos -> estrutura geológica -> controle estrutural,4,hard,True,multi_document,graphrag
21,Que interpretação estrutural surge ao relacionar rocha selante com trapa?,Qual interpretação liga fácies ricas em matéria orgânica nos baixos adjacentes às coquinas sobre blocos altos?,Ela indica compartimentação deposicional: matéria orgânica em baixos adjacentes associada à geração e coquinas em altos falhados associadas ao armazenamento carbonático.,estrutural_deposicional,2,2,Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",22,rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | coquinas | bivalves | matéria orgânica | tectônica rifte,"[{""head"": ""rocha selante"", ""relation"": ""controls"", ""tail"": ""trapa""}, {""head"": ""trapa"", ""relation"": ""influences_deposition"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_interpretation"", ""tail"": ""rochas geradoras""}, {""head"": ""rochas geradoras"", ""relation"": ""supports_interpretation"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports_interpretation"", ""tail"": ""estrutura geológica""}, {""head"": ""estrutura geológica"", ""relation"": ""supports_interpretation"", ""tail"": ""controle estrutural""}]",rocha selante -> trapa -> reservatório -> rochas geradoras -> hidrocarbonetos -> estrutura geológica -> controle estrutural,4,hard,True,multi_document,graphrag
22,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de pré-sal?",Que tipo de unidade litológica é indicado pelas conchas calcárias do pré-sal?,"Elas indicam reservatórios carbonáticos, pois conchas calcárias e rochas calcárias compõem os principais reservatórios do pré-sal.",composicional_petrofisica,1,1,Pré-sal: mergulhe nessa jornada ultraprofunda | Petrobras,https://petrobras.com.br/pre-sal,"Nas partes mais rasas destes lagos, em grandes ilhas lacustres, surgiram as chamadas conchas calcárias que se acumularam cada vez mais com o passar do tempo.",26,pré-sal | reservatório | reservatórios carbonáticos | lagos | Elas | Tanto,"[{""head"": ""pré-sal"", ""relation"": ""is_composed_of_or_related_to"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""has_property"", ""tail"": ""reservatórios carbonáticos""}, {""head"": ""reservatórios carbonáticos"", ""relation"": ""supports_function"", ""tail"": ""lagos""}, {""head"": ""lagos"", ""relation"": ""supports_function"", ""tail"": ""Elas""}, {""head"": ""Elas"", ""relation"": ""supports_function"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""supports_function"", ""tail"": ""selo geológico""}]",pré-sal -> reservatório -> reservatórios carbonáticos -> lagos -> Elas -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
22,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de pré-sal?",Que tipo de unidade litológica é indicado pelas conchas calcárias do pré-sal?,"Elas indicam reservatórios carbonáticos, pois conchas calcárias e rochas calcárias compõem os principais reservatórios do pré-sal.",composicional_petrofisica,1,2,Pré-sal: mergulhe nessa jornada ultraprofunda | Petrobras,https://petrobras.com.br/pre-sal,Tanto as conchas calcárias quanto as rochas calcárias compõem os principais reservatórios do pré-sal.,14,pré-sal | reservatório | reservatórios carbonáticos | lagos | Elas | Tanto,"[{""head"": ""pré-sal"", ""relation"": ""is_composed_of_or_related_to"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""has_property"", ""tail"": ""reservatórios carbonáticos""}, {""head"": ""reservatórios carbonáticos"", ""relation"": ""supports_function"", ""tail"": ""lagos""}, {""head"": ""lagos"", ""relation"": ""supports_function"", ""tail"": ""Elas""}, {""head"": ""Elas"", ""relation"": ""supports_function"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""supports_function"", ""tail"": ""selo geológico""}]",pré-sal -> reservatório -> reservatórios carbonáticos -> lagos -> Elas -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
22,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de pré-sal?",Que tipo de unidade litológica é indicado pelas conchas calcárias do pré-sal?,"Elas indicam reservatórios carbonáticos, pois conchas calcárias e rochas calcárias compõem os principais reservatórios do pré-sal.",composicional_petrofisica,2,1,Rochas | SGB,https://www.sgb.gov.br/rochas,"De um modo geral e amplo, as rochas sedimentares mais comuns podem ser divididas em arenosas (detríticas), argilosas (detríticas) e carbonatadas (não detríticas), estas últimas subdivididas em calcários e dolomitos.",30,pré-sal | reservatório | reservatórios carbonáticos | lagos | Elas | Tanto,"[{""head"": ""pré-sal"", ""relation"": ""is_composed_of_or_related_to"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""has_property"", ""tail"": ""reservatórios carbonáticos""}, {""head"": ""reservatórios carbonáticos"", ""relation"": ""supports_function"", ""tail"": ""lagos""}, {""head"": ""lagos"", ""relation"": ""supports_function"", ""tail"": ""Elas""}, {""head"": ""Elas"", ""relation"": ""supports_function"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""supports_function"", ""tail"": ""selo geológico""}]",pré-sal -> reservatório -> reservatórios carbonáticos -> lagos -> Elas -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
23,Que interpretação espacial pode ser obtida ao conectar Bacia de Santos com pré-sal?,Por que a Bacia de Santos pode ser relacionada a reservatórios carbonáticos em águas ultraprofundas?,Porque a bacia contém reservatórios carbonáticos desenvolvidos abaixo de espessa camada de sal em uma região de águas ultraprofundas.,espacial,1,1,Quem Somos | Comunica Bacia de Santos | Petrobras,https://comunicabaciadesantos.petrobras.com.br/quem-somos,"Em uma região de águas ultraprofundas, ocorre o desenvolvimento de reservatórios carbonáticos abaixo de uma camada de sal com até dois quilômetros de espessura, conhecida como pré-sal, caracterizando uma das maiores províncias de petróleo do mundo, apresentando acumulações de óleo pesado, óleo leve e gás não associado.",47,Bacia de Santos | pré-sal | camada de sal | reservatório | reservatórios carbonáticos | petróleo | óleo | gás | Bacia,"[{""head"": ""Bacia de Santos"", ""relation"": ""is_related_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""supports"", ""tail"": ""camada de sal""}, {""head"": ""camada de sal"", ""relation"": ""indicates"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""indicates"", ""tail"": ""reservatórios carbonáticos""}, {""head"": ""reservatórios carbonáticos"", ""relation"": ""indicates"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""indicates"", ""tail"": ""selo geológico""}]",Bacia de Santos -> pré-sal -> camada de sal -> reservatório -> reservatórios carbonáticos -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
